2018	Wrestle	Claire Johnson	8.3	Un buen documental	https.//forummovies.org/reviews/claire_johnson/wrestle_2018
2020	The Racer	Carlos Alonso	5.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_racer_2020
2019	The Domain	Phill Freeman	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_domain_2019
2018	City Hunter	Claire Johnson	7.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/city_hunter_2018
2019	When Vows Break	Phill Freeman	4.7	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/when_vows_break_2019
2019	Picture Perfect Mysteries Picture Perfect Mysteries: Newlywed and Dead	Phill Freeman	6.1	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/picture_perfect_mysteries_picture_perfect_mysteries:_newlywed_and_dead_2019
2018	Acute Misfortune	Claire Johnson	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/acute_misfortune_2018
2019	Hollow Point	Phill Freeman	4.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/hollow_point_2019
2019	Long Live Rock: Celebrate the Chaos	Phill Freeman	6.5	Un buen documental	https.//forummovies.org/reviews/phill_freeman/long_live_rock:_celebrate_the_chaos_2019
2017	Christmas Manger	Fermín Álvarez	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/christmas_manger_2017
2019	Piranhas	Phill Freeman	7.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/piranhas_2019
2018	The Daniel Tiger Movie: Won't You Be Our Neighbor?	Claire Johnson	6.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/the_daniel_tiger_movie:_won't_you_be_our_neighbor?_2018
2020	Vampires vs. the Bronx	Carlos Alonso	6.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/vampires_vs._the_bronx_2020
2019	The Fighting Preacher	Phill Freeman	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_fighting_preacher_2019
2018	Happy Birthday Hannah	Claire Johnson	3.8	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/happy_birthday_hannah_2018
2021	Cherry	Oscar Gutiérrez	7.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/cherry_2021
2018	Jam	Claire Johnson	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/jam_2018
2020	How to Deter a Robber	Carlos Alonso	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/how_to_deter_a_robber_2020
1976	Vigilante Force	Fermín Álvarez	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/vigilante_force_1976
2019	Running for Freedom: My Journey as an Ultra Marathon Runner	Phill Freeman	5.6	Un buen documental	https.//forummovies.org/reviews/phill_freeman/running_for_freedom:_my_journey_as_an_ultra_marathon_runner_2019
2020	Fukushima 50	Carlos Alonso	5.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/fukushima_50_2020
2019	Running Against the Wind	Phill Freeman	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/running_against_the_wind_2019
2019	Amish Abduction	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/amish_abduction_2019
1920	Deception	Fermín Álvarez	6.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/deception_1920
1920	Sumurun	Fermín Álvarez	5.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/sumurun_1920
1921	The Haunted Castle	Phill Freeman	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_haunted_castle_1921
1926	Nana	Phill Freeman	6.3	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/nana_1926
1928	The Sex Life of the Polyp	Phill Freeman	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_sex_life_of_the_polyp_1928
1930	Comrades of 1918	Carlos Alonso	7.0	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/comrades_of_1918_1930
1931	Night Nurse	Phill Freeman	6.8	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/night_nurse_1931
1933	The Barber Shop	Phill Freeman	7.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_barber_shop_1933
1933	I Cover the Waterfront	Phill Freeman	7.1	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/i_cover_the_waterfront_1933
1936	Dancing Pirate	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/dancing_pirate_1936
1936	These Three	Paula Lago	8.3	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/these_three_1936
1937	Victoria the Great	Oscar Gutiérrez	5.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/victoria_the_great_1937
1937	Young and Innocent	Oscar Gutiérrez	6.5	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/young_and_innocent_1937
1939	Drums Along the Mohawk	Claire Johnson	7.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/drums_along_the_mohawk_1939
1939	Trouble Brewing	Claire Johnson	5.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/trouble_brewing_1939
1942	For Me and My Gal	Oscar Gutiérrez	7.3	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/for_me_and_my_gal_1942
1942	Moontide	Oscar Gutiérrez	7.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/moontide_1942
1945	Paris Frills	Luisa Molina	6.7	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/paris_frills_1945
1946	The Best Years of Our Lives	Phill Freeman	9.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_best_years_of_our_lives_1946
1945	The Body Snatcher	Luisa Molina	7.0	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_body_snatcher_1945
1947	Mother Wore Tights	Oscar Gutiérrez	5.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/mother_wore_tights_1947
1948	Easter Parade	Fermín Álvarez	7.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/easter_parade_1948
1948	Eva	Fermín Álvarez	7.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/eva_1948
1948	Melody Time	Fermín Álvarez	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/melody_time_1948
1948	Pluto's Purchase	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/pluto's_purchase_1948
1951	An American in Paris	Phill Freeman	7.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/an_american_in_paris_1951
1952	Affair in Trinidad	Oscar Gutiérrez	7.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/affair_in_trinidad_1952
1952	Glory at Sea	Oscar Gutiérrez	7.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/glory_at_sea_1952
1953	Fear and Desire	Phill Freeman	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/fear_and_desire_1953
1953	I Confess	Phill Freeman	6.3	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/i_confess_1953
1953	The President's Lady	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_president's_lady_1953
1953	The Stranger Wore a Gun	Phill Freeman	6.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_stranger_wore_a_gun_1953
1955	Contraband Spain	Fermín Álvarez	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/contraband_spain_1955
1956	Paris Does Strange Things	Carlos Alonso	5.7	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/paris_does_strange_things_1956
1956	The Last Hunt	Carlos Alonso	6.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_last_hunt_1956
1956	The Mole People	Carlos Alonso	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_mole_people_1956
1957	The True Story of Jesse James	Oscar Gutiérrez	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_true_story_of_jesse_james_1957
1960	Home from the Hill	Luisa Molina	6.6	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/home_from_the_hill_1960
1961	Cash on Demand	Phill Freeman	8.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/cash_on_demand_1961
1962	The Fast Lady	Fermín Álvarez	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_fast_lady_1962
1963	I Could Go on Singing	Paula Lago	7.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/i_could_go_on_singing_1963
1963	The Sadist	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_sadist_1963
1965	Red Beard	Luisa Molina	7.6	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/red_beard_1965
1965	The Bedford Incident	Luisa Molina	7.4	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_bedford_incident_1965
1965	For a Few Dollars More	Luisa Molina	8.7	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/for_a_few_dollars_more_1965
1965	Heroes of Fort Worth	Luisa Molina	5.3	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/heroes_of_fort_worth_1965
1966	Fahrenheit 451	Phill Freeman	7.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/fahrenheit_451_1966
1966	Here Is Your Life	Phill Freeman	7.2	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/here_is_your_life_1966
1967	Camelot	Oscar Gutiérrez	6.7	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/camelot_1967
1967	A Taste of Blood	Oscar Gutiérrez	4.0	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/a_taste_of_blood_1967
1968	Danger: Diabolik	Phill Freeman	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/danger:_diabolik_1968
1968	Der Turm der verbotenen Liebe	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/der_turm_der_verbotenen_liebe_1968
1970	The Ancines Woods	Luisa Molina	5.7	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_ancines_woods_1970
1969	Those Desperate Men Who Smell of Dirt and Death	Carlos Alonso	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/those_desperate_men_who_smell_of_dirt_and_death_1969
1969	A Very Curious Girl	Carlos Alonso	6.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/a_very_curious_girl_1969
1995	Take It Out in Trade: The Outtakes	Carlos Alonso	5.4	Un buen documental	https.//palomitas.com/películas/carlos_alonso/take_it_out_in_trade:_the_outtakes_1995
1972	The Angry Guest	Oscar Gutiérrez	5.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_angry_guest_1972
1971	Murders in the Rue Morgue	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/murders_in_the_rue_morgue_1971
1971	A Safe Place	Phill Freeman	4.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/a_safe_place_1971
1973	Redneck	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/redneck_1973
1973	Sex Thief	Phill Freeman	4.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/sex_thief_1973
1973	The World's Greatest Athlete	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_world's_greatest_athlete_1973
1974	The Dove	Paul Pendergast	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/the_dove_1974
1973	The Holy Mountain	Phill Freeman	8.1	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_holy_mountain_1973
1976	Buffalo Bill and the Indians, or Sitting Bull's History Lesson	Fermín Álvarez	7.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/buffalo_bill_and_the_indians,_or_sitting_bull's_history_lesson_1976
1976	The Gumball Rally	Fermín Álvarez	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_gumball_rally_1976
1978	The Bees	Phill Freeman	4.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_bees_1978
1977	The Devil, Probably	Oscar Gutiérrez	7.8	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/the_devil,_probably_1977
1977	Sleeping Dogs	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/sleeping_dogs_1977
1978	Comes a Horseman	Phill Freeman	6.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/comes_a_horseman_1978
1978	Fingers	Phill Freeman	7.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/fingers_1978
1978	The Further Adventures of the Wilderness Family	Phill Freeman	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_further_adventures_of_the_wilderness_family_1978
1978	I Wanna Hold Your Hand	Phill Freeman	6.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/i_wanna_hold_your_hand_1978
1978	The Contract	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_contract_1978
1978	The Small One	Phill Freeman	7.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_small_one_1978
1979	Delirium	Claire Johnson	4.2	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/delirium_1979
1980	Saturn 3	Luisa Molina	5.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/saturn_3_1980
1979	Twice a Woman	Claire Johnson	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/twice_a_woman_1979
1969	Vedo nudo	Carlos Alonso	6.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/vedo_nudo_1969
1981	Zombie Lake	Paula Lago	3.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/zombie_lake_1981
1981	An American Werewolf in London	Paula Lago	7.7	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/an_american_werewolf_in_london_1981
1981	Charlie Chan and the Curse of the Dragon Queen	Paula Lago	3.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/charlie_chan_and_the_curse_of_the_dragon_queen_1981
1981	Fru00e5n och med herr Gunnar Papphammar	Paula Lago	6.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/fru00e5n_och_med_herr_gunnar_papphammar_1981
1983	Sweet Sixteen	Fermín Álvarez	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/sweet_sixteen_1983
1982	Eating Raoul	Carlos Alonso	6.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/eating_raoul_1982
1982	Mazes and Monsters	Carlos Alonso	3.2	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/mazes_and_monsters_1982
1984	Diary for My Children	Paul Pendergast	7.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/diary_for_my_children_1984
1982	The Verdict	Carlos Alonso	6.8	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/the_verdict_1982
1983	Hercules	Fermín Álvarez	4.6	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/hercules_1983
1984	Dreamscape	Paul Pendergast	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/dreamscape_1984
1984	Electric Dreams	Paul Pendergast	5.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/electric_dreams_1984
1984	1984	Paul Pendergast	8.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/1984_1984
1984	Swing Shift	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/swing_shift_1984
1988	I Love Maria	Phill Freeman	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/i_love_maria_1988
